stage,fold,search_method,config_name,model_name,cv_accuracy_mean,cv_accuracy_std,cv_precision_mean,cv_precision_std,cv_recall_mean,cv_recall_std,cv_f1_score_mean,cv_f1_score_std,cv_auc_mean,cv_auc_std,test_accuracy,test_precision,test_recall,test_f1_score,test_auc,elapsed_seconds,saved_model_path,feature_subset,top_k_pixels,reduced_feature_ratio,fs_source_model,fs_source_config,fs_source_fold,branch_importance_path,explainability_policy
cv,15,none,custom_params,DecisionTree,0.7475242985512562,0.02175549936064255,0.7503569421607782,0.026054348280338077,0.7415018678772403,0.027952626888477747,0.7455116649764496,0.021177640866838685,0.7474924131047002,0.02174890496388102,0.7757757757757757,0.7764350453172205,0.7733199598796389,0.7748743718592965,0.7757708690507085,5.948610067367554,outputs\models\feature_selection\fs_xgboost\cv_15\custom_params\DecisionTree.joblib,fs_xgboost,500,0.10501995379122034,XGBoost,paper_params,10,outputs\results\fs_xgboost_feature_importance.csv,paper_randomized_search_cv10_only
cv,20,none,custom_params,XGBoost,0.8452819548872181,0.013196785228121228,0.8578315289051188,0.017654038856833035,0.8273291457286434,0.021145739838686672,0.8420787681527692,0.013910046926370802,0.924621070558014,0.010412363773620393,0.8313313313313313,0.8495762711864406,0.8044132397191575,0.8263781555899021,0.913331402799808,21.2729811668396,outputs\models\feature_selection\fs_xgboost\cv_20\custom_params\XGBoost.joblib,fs_xgboost,500,0.10501995379122034,XGBoost,paper_params,10,outputs\results\fs_xgboost_feature_importance.csv,paper_randomized_search_cv10_only
cv,20,none,paper_params,LightGBM,0.8366409774436091,0.016044290465864704,0.8478006067650374,0.015651425415673936,0.819791457286432,0.025706742332478664,0.8333740763163824,0.0175766556971138,0.9224198041201029,0.011391008724165687,0.8428428428428428,0.8553590010405827,0.8244734202607823,0.839632277834525,0.9196320229419528,10.245250940322876,outputs\models\feature_selection\fs_xgboost\cv_20\paper_params\LightGBM.joblib,fs_xgboost,500,0.10501995379122034,XGBoost,paper_params,10,outputs\results\fs_xgboost_feature_importance.csv,paper_randomized_search_cv10_only
cv,20,none,custom_params,LightGBM,0.8366409774436091,0.016044290465864704,0.8478006067650374,0.015651425415673936,0.819791457286432,0.025706742332478664,0.8333740763163824,0.0175766556971138,0.9224198041201029,0.011391008724165687,0.8428428428428428,0.8553590010405827,0.8244734202607823,0.839632277834525,0.9196320229419528,10.338187456130981,outputs\models\feature_selection\fs_xgboost\cv_20\custom_params\LightGBM.joblib,fs_xgboost,500,0.10501995379122034,XGBoost,paper_params,10,outputs\results\fs_xgboost_feature_importance.csv,paper_randomized_search_cv10_only
cv,20,none,paper_params,XGBoost,0.8391491228070175,0.014612378853430485,0.8556012869953544,0.018027541075163623,0.8155389447236182,0.023798500355351335,0.8348422944949574,0.01568965401169345,0.9217610725893147,0.012137190663332017,0.8413413413413413,0.8571428571428571,0.8184553660982948,0.8373524884556183,0.914216174998522,16.010229110717773,outputs\models\feature_selection\fs_xgboost\cv_20\paper_params\XGBoost.joblib,fs_xgboost,500,0.10501995379122034,XGBoost,paper_params,10,outputs\results\fs_xgboost_feature_importance.csv,paper_randomized_search_cv10_only
cv,20,none,custom_params,RandomForest,0.8296356516290725,0.018121822502870102,0.8494109279147516,0.023602187743170217,0.8009824120603015,0.024104324621171035,0.8242293256425413,0.01891447985116934,0.9136969198604966,0.011496713014146292,0.8288288288288288,0.8465608465608465,0.802407221664995,0.82389289392379,0.9087522307181284,23.250097036361694,outputs\models\feature_selection\fs_xgboost\cv_20\custom_params\RandomForest.joblib,fs_xgboost,500,0.10501995379122034,XGBoost,paper_params,10,outputs\results\fs_xgboost_feature_importance.csv,paper_randomized_search_cv10_only
cv,20,none,paper_params,RandomForest,0.8286306390977444,0.0153354397180273,0.8477228760022543,0.022086942827610315,0.8009861809045227,0.02370618776794208,0.8233629639339277,0.016006641144242113,0.9122422836977174,0.011743940403412086,0.8258258258258259,0.8500539374325782,0.7903711133400201,0.8191268191268192,0.9061785756871013,12.211270093917847,outputs\models\feature_selection\fs_xgboost\cv_20\paper_params\RandomForest.joblib,fs_xgboost,500,0.10501995379122034,XGBoost,paper_params,10,outputs\results\fs_xgboost_feature_importance.csv,paper_randomized_search_cv10_only
cv,20,none,paper_params,LogisticRegression,0.8054727443609023,0.017670099812492995,0.8331988347768432,0.017643180988542773,0.7628316582914574,0.028473004465339635,0.7962290399821306,0.020014570102300233,0.886412816164154,0.014893951410665799,0.8078078078078078,0.827807486631016,0.7763289869608826,0.8012422360248447,0.8846950441734793,10.67647910118103,outputs\models\feature_selection\fs_xgboost\cv_20\paper_params\LogisticRegression.joblib,fs_xgboost,500,0.10501995379122034,XGBoost,paper_params,10,outputs\results\fs_xgboost_feature_importance.csv,paper_randomized_search_cv10_only
cv,20,none,custom_params,LogisticRegression,0.8028408521303259,0.020235181921335093,0.8285985816865947,0.021558862947984453,0.7628316582914574,0.03319405786261955,0.7939911594095669,0.0226845908806838,0.8838215423510588,0.015283632338824734,0.8013013013013013,0.8225806451612904,0.7673019057171514,0.7939802802283342,0.8817060572326371,10.453447580337524,outputs\models\feature_selection\fs_xgboost\cv_20\custom_params\LogisticRegression.joblib,fs_xgboost,500,0.10501995379122034,XGBoost,paper_params,10,outputs\results\fs_xgboost_feature_importance.csv,paper_randomized_search_cv10_only
cv,20,none,paper_params,DecisionTree,0.7610360275689223,0.019210351513488624,0.7517003896286687,0.026636474370171862,0.7801620603015076,0.025129128493613023,0.7651449169778004,0.016683083795846966,0.820057033472712,0.014766876503648246,0.7652652652652653,0.7629482071713147,0.7683049147442327,0.7656171914042978,0.8206497614722289,2.412106990814209,outputs\models\feature_selection\fs_xgboost\cv_20\paper_params\DecisionTree.joblib,fs_xgboost,500,0.10501995379122034,XGBoost,paper_params,10,outputs\results\fs_xgboost_feature_importance.csv,paper_randomized_search_cv10_only
